Entry	Reviewed	Entry Name	Length	Pfam	PDB
A0A4R7ZYE5	unreviewed	A0A4R7ZYE5_9ACTN	54	PF01402;	
A0A4R8BUZ5	unreviewed	A0A4R8BUZ5_9ACTN	73	PF01402;	
A0A4R8CJZ1	unreviewed	A0A4R8CJZ1_9ACTN	75	PF01402;	
A0A4R8CKK7	unreviewed	A0A4R8CKK7_9ACTN	54	PF01402;	
A0A4R8DWP0	unreviewed	A0A4R8DWP0_9ACTN	54	PF01402;	
A0A4R8ED44	unreviewed	A0A4R8ED44_9ENTR	164	PF01402;	
A0A4R8F8R1	unreviewed	A0A4R8F8R1_9ENTR	104	PF01402;	
A0A4R8GGA0	unreviewed	A0A4R8GGA0_9BACI	129	PF01402;	
A0A4R8HHM7	unreviewed	A0A4R8HHM7_9HYPH	81	PF01402;	
A0A4R8HLX6	unreviewed	A0A4R8HLX6_9HYPH	92	PF01402;	
A0A4R8HT98	unreviewed	A0A4R8HT98_9HYPH	79	PF01402;	
A0A4R8J233	unreviewed	A0A4R8J233_9GAMM	78	PF01402;	
A0A4R8KNK5	unreviewed	A0A4R8KNK5_9ENTR	95	PF01402;	
A0A4R8LR76	unreviewed	A0A4R8LR76_9BACL	90	PF01402;	
A0A4R8MI38	unreviewed	A0A4R8MI38_LEPME	81	PF01402;	
A0A4R8MP73	unreviewed	A0A4R8MP73_LEPME	81	PF01402;	
A0A4R8SGM1	unreviewed	A0A4R8SGM1_9MYCO	98	PF01402;	
A0A4R8V9E2	unreviewed	A0A4R8V9E2_9MICO	91	PF01402;	
A0A4R8VJ88	unreviewed	A0A4R8VJ88_9MICO	66	PF01402;	
A0A4R8WCJ7	unreviewed	A0A4R8WCJ7_9MICO	76	PF01402;	
A0A4R8XNF9	unreviewed	A0A4R8XNF9_9MICO	66	PF01402;	
A0A4R8ZX64	unreviewed	A0A4R8ZX64_9MICO	66	PF01402;	
A0A4R9AIG4	unreviewed	A0A4R9AIG4_9MICO	66	PF01402;	
A0A4R9BBG5	unreviewed	A0A4R9BBG5_9MICO	67	PF01402;	
A0A4R9BXC6	unreviewed	A0A4R9BXC6_9MICO	87	PF01402;	
A0A4R9E143	unreviewed	A0A4R9E143_9ACTN	60	PF01402;	
A0A4R9EMF7	unreviewed	A0A4R9EMF7_9ACTN	82	PF01402;	
A0A4R9EXS1	unreviewed	A0A4R9EXS1_9ACTN	84	PF01402;	
A0A4R9FMZ1	unreviewed	A0A4R9FMZ1_9LEPT	86	PF01402;	
A0A4R9IA87	unreviewed	A0A4R9IA87_9LEPT	81	PF01402;	
A0A4R9IYD7	unreviewed	A0A4R9IYD7_9LEPT	86	PF01402;	
A0A4R9J0T4	unreviewed	A0A4R9J0T4_9LEPT	81	PF01402;	
A0A4R9J4C8	unreviewed	A0A4R9J4C8_9LEPT	86	PF01402;	
A0A4R9JS18	unreviewed	A0A4R9JS18_9LEPT	81	PF01402;	
A0A4R9K4S4	unreviewed	A0A4R9K4S4_9LEPT	84	PF01402;	
A0A4R9L2W0	unreviewed	A0A4R9L2W0_9LEPT	81	PF01402;	
A0A4R9L3F2	unreviewed	A0A4R9L3F2_9LEPT	86	PF01402;	
A0A4R9L7B4	unreviewed	A0A4R9L7B4_9LEPT	88	PF01402;	
A0A4R9L9I2	unreviewed	A0A4R9L9I2_9LEPT	81	PF01402;	
A0A4R9LCB1	unreviewed	A0A4R9LCB1_9LEPT	86	PF01402;	
A0A4R9LFV1	unreviewed	A0A4R9LFV1_9LEPT	81	PF01402;	
A0A4R9LGS8	unreviewed	A0A4R9LGS8_9LEPT	81	PF01402;	
A0A4R9LQ14	unreviewed	A0A4R9LQ14_9LEPT	63	PF01402;	
A0A4R9LQ91	unreviewed	A0A4R9LQ91_9LEPT	73	PF01402;	
A0A4R9LR88	unreviewed	A0A4R9LR88_9LEPT	81	PF01402;	
A0A4R9LTL2	unreviewed	A0A4R9LTL2_9LEPT	86	PF01402;	
A0A4R9LYL1	unreviewed	A0A4R9LYL1_9LEPT	63	PF01402;	
A0A4R9M1H0	unreviewed	A0A4R9M1H0_9LEPT	81	PF01402;	
A0A4R9QKK6	unreviewed	A0A4R9QKK6_9HYPH	81	PF01402;	
A0A4R9RCY1	unreviewed	A0A4R9RCY1_9BACT	57	PF01402;	
A0A4R9S1B6	unreviewed	A0A4R9S1B6_9BACT	81	PF01402;	
A0A4R9VZT4	unreviewed	A0A4R9VZT4_9HYPH	73	PF01402;	
A0A4R9WSQ8	unreviewed	A0A4R9WSQ8_9HYPH	88	PF01402;	
A0A4R9XRN5	unreviewed	A0A4R9XRN5_9HYPH	73	PF01402;	
A0A4S0IHA4	unreviewed	A0A4S0IHA4_9BACT	72	PF01402;	
A0A4S0JMB2	unreviewed	A0A4S0JMB2_9HYPH	73	PF01402;	
A0A4S0JMF8	unreviewed	A0A4S0JMF8_9HYPH	81	PF01402;	
A0A4S0NPJ8	unreviewed	A0A4S0NPJ8_9HYPH	73	PF01402;	
A0A4S0QTP6	unreviewed	A0A4S0QTP6_9BACT	68	PF01402;	
A0A4S0VWZ8	unreviewed	A0A4S0VWZ8_9HYPH	73	PF01402;	
A0A4S0W0W0	unreviewed	A0A4S0W0W0_9HYPH	81	PF01402;	
A0A4S0ZZ41	unreviewed	A0A4S0ZZ41_9BACT	81	PF01402;	
A0A4S1CDE8	unreviewed	A0A4S1CDE8_9DELT	94	PF01402;	
A0A4S1E4Z3	unreviewed	A0A4S1E4Z3_9BURK	59	PF01402;	
A0A4S2A6P7	unreviewed	A0A4S2A6P7_9FIRM	56	PF01402;	
A0A4S2ER34	unreviewed	A0A4S2ER34_9ACTN	161	PF01402;	
A0A4S2G317	unreviewed	A0A4S2G317_9BACT	85	PF01402;	
A0A4S2GZW3	unreviewed	A0A4S2GZW3_9PROT	153	PF01402;	
A0A4S2HFW3	unreviewed	A0A4S2HFW3_9PROT	84	PF01402;	
A0A4S2J3W8	unreviewed	A0A4S2J3W8_9ACTN	86	PF01402;	
A0A4S2R1H6	unreviewed	A0A4S2R1H6_9ACTN	86	PF01402;	
A0A4S2R610	unreviewed	A0A4S2R610_9ACTN	66	PF01402;	
A0A4S2RBV8	unreviewed	A0A4S2RBV8_9ACTN	79	PF01402;	
A0A4S2RSC8	unreviewed	A0A4S2RSC8_9ACTN	56	PF01402;	
A0A4S2RV16	unreviewed	A0A4S2RV16_9ACTN	64	PF01402;	
A0A4S2UJ12	unreviewed	A0A4S2UJ12_9ACTN	66	PF01402;	
A0A4S2W0S4	unreviewed	A0A4S2W0S4_9ACTN	64	PF01402;	
A0A4S3LSJ1	unreviewed	A0A4S3LSJ1_9ENTR	89	PF01402;	
A0A4S3LWA9	unreviewed	A0A4S3LWA9_9ENTR	93	PF01402;	
A0A4S3LWL7	unreviewed	A0A4S3LWL7_9ENTR	92	PF01402;	
A0A4S3Q6Z9	unreviewed	A0A4S3Q6Z9_KOCRO	89	PF01402;	
A0A4S3TJ61	unreviewed	A0A4S3TJ61_9EURY	190	PF12773;PF01402;	
A0A4S3TKL4	unreviewed	A0A4S3TKL4_9EURY	59	PF01402;	
A0A4S3TL10	unreviewed	A0A4S3TL10_9EURY	69	PF01402;	
A0A4S3TNR6	unreviewed	A0A4S3TNR6_9EURY	131	PF08753;PF01402;	
A0A4S4AE42	unreviewed	A0A4S4AE42_9HYPH	90	PF01402;	
A0A4S4AES2	unreviewed	A0A4S4AES2_9RHOO	86	PF01402;	
A0A4S4ANM5	unreviewed	A0A4S4ANM5_9RHOO	82	PF01402;	
A0A4S4AQL7	unreviewed	A0A4S4AQL7_9RHOO	89	PF01402;	
A0A4S4AR71	unreviewed	A0A4S4AR71_9RHOO	85	PF01402;	
A0A4S4B0Z1	unreviewed	A0A4S4B0Z1_9RHOO	89	PF01402;	
A0A4S4B1J3	unreviewed	A0A4S4B1J3_9RHOO	90	PF01402;	
A0A4S5BEP3	unreviewed	A0A4S5BEP3_BIFLI	78	PF01402;	
A0A4S5BLQ3	unreviewed	A0A4S5BLQ3_BIFLI	94	PF01402;	
A0A4S5BW98	unreviewed	A0A4S5BW98_9ACTN	59	PF01402;	
A0A4S5CQ20	unreviewed	A0A4S5CQ20_9BURK	135	PF01402;	
A0A4S5CU51	unreviewed	A0A4S5CU51_9GAMM	65	PF01402;	
A0A4S5DGU4	unreviewed	A0A4S5DGU4_9BURK	58	PF01402;	
A0A4S5E634	unreviewed	A0A4S5E634_9MICC	76	PF01402;	
A0A4S5ESW1	unreviewed	A0A4S5ESW1_9ACTN	92	PF01402;	
A0A4S5J151	unreviewed	A0A4S5J151_9HYPH	82	PF01402;	
A0A4S5JAC9	unreviewed	A0A4S5JAC9_9HYPH	149	PF01402;	
A0A4S8NCF1	unreviewed	A0A4S8NCF1_9HYPH	86	PF01402;	
A0A4S8NM60	unreviewed	A0A4S8NM60_9HYPH	71	PF01402;	
A0A4S8P9T1	unreviewed	A0A4S8P9T1_9HYPH	86	PF01402;	
A0A4S8PCT1	unreviewed	A0A4S8PCT1_9ACTN	88	PF01402;	
A0A4S8PL17	unreviewed	A0A4S8PL17_9ACTN	79	PF01402;	
A0A4S8PRE8	unreviewed	A0A4S8PRE8_9ACTN	65	PF01402;	
A0A4S8PUQ8	unreviewed	A0A4S8PUQ8_9ACTN	82	PF01402;	
A0A4S8Q2F7	unreviewed	A0A4S8Q2F7_9HYPH	72	PF01402;	
A0A4S8Q304	unreviewed	A0A4S8Q304_9HYPH	75	PF01402;	
A0A4S8Q4S9	unreviewed	A0A4S8Q4S9_9HYPH	78	PF01402;	
A0A4S8QCB8	unreviewed	A0A4S8QCB8_9HYPH	86	PF01402;	
A0A4S8QF06	unreviewed	A0A4S8QF06_9ACTN	82	PF01402;	
A0A4S8QGW3	unreviewed	A0A4S8QGW3_9ACTN	81	PF01402;	
A0A4T0V872	unreviewed	A0A4T0V872_9ACTN	93	PF01402;	
A0A4T2A5C7	unreviewed	A0A4T2A5C7_9RHOB	193	PF01402;	
A0A4T2A7P2	unreviewed	A0A4T2A7P2_9BACT	83	PF01402;	
A0A4T2A949	unreviewed	A0A4T2A949_9RHOB	94	PF01402;	
A0A4T2A9V1	unreviewed	A0A4T2A9V1_9BACT	78	PF01402;	
A0A4T2AAY3	unreviewed	A0A4T2AAY3_9BACT	80	PF01402;	
A0A4T2ABD3	unreviewed	A0A4T2ABD3_9BACT	80	PF01402;	
A0A4T2AM34	unreviewed	A0A4T2AM34_9BACT	83	PF01402;	
A0A4T2ARK7	unreviewed	A0A4T2ARK7_9BACT	81	PF01402;	
A0A4T2BZQ4	unreviewed	A0A4T2BZQ4_9MICO	71	PF01402;	
A0A4T2C4P8	unreviewed	A0A4T2C4P8_9MICO	85	PF01402;	
A0A4T3FDV5	unreviewed	A0A4T3FDV5_9HYPH	79	PF01402;	
A0A4T3FED2	unreviewed	A0A4T3FED2_9HYPH	71	PF01402;	
A0A4U0FD08	unreviewed	A0A4U0FD08_9BACL	93	PF01402;	
A0A4U0GTD8	unreviewed	A0A4U0GTD8_9GAMM	83	PF01402;	
A0A4U0NFK0	unreviewed	A0A4U0NFK0_9ACTN	74	PF01402;	
A0A4U0NRA8	unreviewed	A0A4U0NRA8_9ACTN	82	PF01402;	
A0A4U0Q644	unreviewed	A0A4U0Q644_9NEIS	89	PF01402;	
A0A4U0QAS6	unreviewed	A0A4U0QAS6_9NEIS	90	PF01402;	
A0A4U0QU54	unreviewed	A0A4U0QU54_9RHOB	94	PF01402;	
A0A4U0R4Y5	unreviewed	A0A4U0R4Y5_9RHOB	94	PF01402;	
A0A4U0RP64	unreviewed	A0A4U0RP64_9MICO	50	PF01402;	
A0A4U0RX64	unreviewed	A0A4U0RX64_9ACTN	86	PF01402;	
A0A4U0S7Q6	unreviewed	A0A4U0S7Q6_9ACTN	94	PF01402;	
A0A4U0S891	unreviewed	A0A4U0S891_9MICO	77	PF01402;	
A0A4U0ZE82	unreviewed	A0A4U0ZE82_9ALTE	82	PF01402;	
A0A4U1ACT1	unreviewed	A0A4U1ACT1_9DELT	78	PF01402;	
A0A4U1AGH0	unreviewed	A0A4U1AGH0_9DELT	75	PF01402;	
A0A4U1AGQ5	unreviewed	A0A4U1AGQ5_9DELT	69	PF01402;	
A0A4U1ANL1	unreviewed	A0A4U1ANL1_9DELT	51	PF01402;	
A0A4U1B6S4	unreviewed	A0A4U1B6S4_9GAMM	92	PF01402;	
A0A4U1BCE1	unreviewed	A0A4U1BCE1_9GAMM	140	PF08753;PF01402;	
A0A4U1BMA4	unreviewed	A0A4U1BMA4_9GAMM	64	PF01402;	
A0A4U1BNW6	unreviewed	A0A4U1BNW6_9GAMM	141	PF08753;PF01402;	
A0A4U1BW12	unreviewed	A0A4U1BW12_9GAMM	94	PF01402;	
A0A4U1JR17	unreviewed	A0A4U1JR17_RHOCA	69	PF01402;	
A0A4U1JTZ7	unreviewed	A0A4U1JTZ7_RHOCA	181	PF05713;PF01402;	
A0A4U1KXF6	unreviewed	A0A4U1KXF6_9GAMM	90	PF01402;	
A0A4U2N421	unreviewed	A0A4U2N421_9BACI	84	PF01402;	
A0A4U2UBW9	unreviewed	A0A4U2UBW9_9HYPH	82	PF01402;	
A0A4U2UCP4	unreviewed	A0A4U2UCP4_9HYPH	93	PF01402;	
A0A4U2UM33	unreviewed	A0A4U2UM33_9HYPH	98	PF01402;	
A0A4U2YDV6	unreviewed	A0A4U2YDV6_9BACL	99	PF01402;	
A0A4U2Z6P6	unreviewed	A0A4U2Z6P6_9PROT	181	PF00072;PF01402;	
A0A4U3CG07	unreviewed	A0A4U3CG07_9ACTN	76	PF01402;	
A0A4U3FEV3	unreviewed	A0A4U3FEV3_9BACL	90	PF01402;	
A0A4U3FSB3	unreviewed	A0A4U3FSB3_9MICO	80	PF01402;	
A0A4U3LCA5	unreviewed	A0A4U3LCA5_9ACTN	73	PF01402;	
A0A4U3LVD2	unreviewed	A0A4U3LVD2_9ACTN	86	PF01402;	
A0A4U3LWI4	unreviewed	A0A4U3LWI4_9ACTN	54	PF01402;	
A0A4U3LWL4	unreviewed	A0A4U3LWL4_9ACTN	65	PF01402;	
A0A4U5JB00	unreviewed	A0A4U5JB00_9EURY	141	PF01402;	
A0A4U5LKU2	unreviewed	A0A4U5LKU2_9BURK	90	PF01402;	
A0A4U5ZK43	unreviewed	A0A4U5ZK43_9HYPH	86	PF01402;	
A0A4U5ZT70	unreviewed	A0A4U5ZT70_9HYPH	71	PF01402;	
A0A4U6AHV9	unreviewed	A0A4U6AHV9_9HYPH	67	PF01402;	
A0A4U6AKX0	unreviewed	A0A4U6AKX0_9HYPH	79	PF01402;	
A0A4U6AQ23	unreviewed	A0A4U6AQ23_9HYPH	81	PF01402;	
A0A4U6B8S4	unreviewed	A0A4U6B8S4_9HYPH	86	PF01402;	
A0A4U6CDC7	unreviewed	A0A4U6CDC7_9HYPH	154	PF01402;	
A0A4U6GUU3	unreviewed	A0A4U6GUU3_9ENTR	95	PF01402;	
A0A4U6HJS8	unreviewed	A0A4U6HJS8_9ENTR	82	PF01402;	
A0A4U6LL72	unreviewed	A0A4U6LL72_9ENTR	95	PF01402;	
A0A4U6MJY4	unreviewed	A0A4U6MJY4_9ENTR	95	PF01402;	
A0A4U6P388	unreviewed	A0A4U6P388_9SPHN	140	PF01402;	
A0A4U6QE36	unreviewed	A0A4U6QE36_9ACTN	76	PF01402;	
A0A4U7BVR5	unreviewed	A0A4U7BVR5_9EURY	63	PF01402;	
A0A4U7C2D4	unreviewed	A0A4U7C2D4_9EURY	131	PF08753;PF01402;	
A0A4U7C4K6	unreviewed	A0A4U7C4K6_9EURY	96	PF01402;	
A0A4U7C6L7	unreviewed	A0A4U7C6L7_9EURY	180	PF01402;	
A0A4U7C820	unreviewed	A0A4U7C820_9EURY	131	PF08753;PF01402;	
A0A4U7C8X3	unreviewed	A0A4U7C8X3_9EURY	71	PF01402;	
A0A4U7CA17	unreviewed	A0A4U7CA17_9EURY	207	PF01402;	
A0A4U7CAC9	unreviewed	A0A4U7CAC9_9EURY	59	PF01402;	
A0A4U7CKB7	unreviewed	A0A4U7CKB7_9EURY	130	PF08753;PF01402;	
A0A4U7CKM0	unreviewed	A0A4U7CKM0_9EURY	96	PF01402;	
A0A4U7CN10	unreviewed	A0A4U7CN10_9EURY	59	PF01402;	
A0A4U7CTY4	unreviewed	A0A4U7CTY4_9EURY	59	PF01402;	
A0A4U7CU10	unreviewed	A0A4U7CU10_9EURY	180	PF01402;	
A0A4U7CUC3	unreviewed	A0A4U7CUC3_9EURY	131	PF08753;PF01402;	
A0A4U7CVM1	unreviewed	A0A4U7CVM1_9EURY	71	PF01402;	
A0A4U7CZJ9	unreviewed	A0A4U7CZJ9_9EURY	59	PF01402;	
A0A4U7CZV7	unreviewed	A0A4U7CZV7_9EURY	60	PF01402;	
A0A4U7D036	unreviewed	A0A4U7D036_9EURY	207	PF01402;	
A0A4U7D0B4	unreviewed	A0A4U7D0B4_9EURY	44	PF01402;	
A0A4U7D4H4	unreviewed	A0A4U7D4H4_9EURY	130	PF08753;PF01402;	
A0A4U7D4U3	unreviewed	A0A4U7D4U3_9EURY	62	PF01402;	
A0A4U7D5Y3	unreviewed	A0A4U7D5Y3_9EURY	91	PF01402;	
A0A4U7D6D2	unreviewed	A0A4U7D6D2_9EURY	96	PF01402;	
A0A4U7D7I6	unreviewed	A0A4U7D7I6_9EURY	96	PF01402;	
A0A4U7D7J2	unreviewed	A0A4U7D7J2_9EURY	59	PF01402;	
A0A4U7D829	unreviewed	A0A4U7D829_9EURY	36	PF01402;	
A0A4U7DB20	unreviewed	A0A4U7DB20_9EURY	71	PF01402;	
A0A4U7DBK7	unreviewed	A0A4U7DBK7_9EURY	153	PF01402;	
A0A4U7DER8	unreviewed	A0A4U7DER8_9EURY	130	PF08753;PF01402;	
A0A4U7DGW8	unreviewed	A0A4U7DGW8_9EURY	91	PF01402;	
A0A4U7DJ97	unreviewed	A0A4U7DJ97_9EURY	184	PF01402;	
A0A4U7DLK2	unreviewed	A0A4U7DLK2_9EURY	130	PF08753;PF01402;	
A0A4U7DMT3	unreviewed	A0A4U7DMT3_9EURY	71	PF01402;	
A0A4U7DP47	unreviewed	A0A4U7DP47_9EURY	60	PF01402;	
A0A4U7DPL6	unreviewed	A0A4U7DPL6_9EURY	59	PF01402;	
A0A4U7DYN2	unreviewed	A0A4U7DYN2_9EURY	71	PF01402;	
A0A4U7E0F8	unreviewed	A0A4U7E0F8_9EURY	59	PF01402;	
A0A4U7E1J7	unreviewed	A0A4U7E1J7_9EURY	131	PF08753;PF01402;	
A0A4U7EAT7	unreviewed	A0A4U7EAT7_9EURY	59	PF01402;	
A0A4U7EED9	unreviewed	A0A4U7EED9_9EURY	60	PF01402;	
A0A4U7EFE5	unreviewed	A0A4U7EFE5_9EURY	180	PF01402;	
A0A4U7EH31	unreviewed	A0A4U7EH31_9EURY	59	PF01402;	
A0A4U7EJ97	unreviewed	A0A4U7EJ97_9EURY	91	PF01402;	
A0A4U7EJZ9	unreviewed	A0A4U7EJZ9_9EURY	91	PF01402;	
A0A4U7ELY2	unreviewed	A0A4U7ELY2_9EURY	131	PF08753;PF01402;	
A0A4U7EP27	unreviewed	A0A4U7EP27_9EURY	59	PF01402;	
A0A4U7EQN3	unreviewed	A0A4U7EQN3_9EURY	61	PF01402;	
A0A4U7EU80	unreviewed	A0A4U7EU80_9EURY	100	PF01402;	
A0A4U7EVJ7	unreviewed	A0A4U7EVJ7_9EURY	71	PF01402;	
A0A4U7EWD0	unreviewed	A0A4U7EWD0_9EURY	59	PF01402;	
A0A4U7EXV5	unreviewed	A0A4U7EXV5_9EURY	54	PF01402;	
A0A4U7F1K7	unreviewed	A0A4U7F1K7_9EURY	59	PF01402;	
A0A4U7F7V2	unreviewed	A0A4U7F7V2_9EURY	80	PF01402;	
A0A4U7F8P0	unreviewed	A0A4U7F8P0_9EURY	59	PF01402;	
A0A4U7FA48	unreviewed	A0A4U7FA48_9EURY	179	PF01402;	
A0A4U7FAE3	unreviewed	A0A4U7FAE3_9EURY	60	PF01402;	
A0A4U7JCN5	unreviewed	A0A4U7JCN5_9FIRM	45	PF01402;	
A0A4U7JFG9	unreviewed	A0A4U7JFG9_9FIRM	94	PF01402;	
A0A4U7KGK9	unreviewed	A0A4U7KGK9_9GAMM	81	PF01402;	
A0A4U8AAZ3	unreviewed	A0A4U8AAZ3_SALET	97	PF01402;	
A0A4U8J612	unreviewed	A0A4U8J612_SALET	97	PF01402;	
A0A4U8JDQ8	unreviewed	A0A4U8JDQ8_SALET	82	PF01402;	
A0A4U8SHD1	unreviewed	A0A4U8SHD1_9HELI	119	PF05713;PF01402;	
A0A4U8SKR1	unreviewed	A0A4U8SKR1_9HELI	119	PF05713;PF01402;	
A0A4U8TQ68	unreviewed	A0A4U8TQ68_9HELI	75	PF01402;	
A0A4U8Z4E5	unreviewed	A0A4U8Z4E5_METTU	148	PF01402;	
A0A4U9HXK1	unreviewed	A0A4U9HXK1_9ENTR	148	PF03400;PF01402;	
A0A4V0ALB2	unreviewed	A0A4V0ALB2_STREQ	49	PF01402;	
A0A4V0D9L9	unreviewed	A0A4V0D9L9_STRDY	49	PF01402;	
A0A4V0IC43	unreviewed	A0A4V0IC43_9PAST	93	PF01402;	
A0A4V0IF75	unreviewed	A0A4V0IF75_9PAST	107	PF01402;	
A0A4V0XJV0	unreviewed	A0A4V0XJV0_9BACT	90	PF01402;	
A0A4V0YRF8	unreviewed	A0A4V0YRF8_9DELT	97	PF01402;	
A0A4V1A145	unreviewed	A0A4V1A145_9NOCA	106	PF01402;	
A0A4V1ACC3	unreviewed	A0A4V1ACC3_9SPHN	89	PF01402;	
A0A4V1ADB2	unreviewed	A0A4V1ADB2_9SPHN	96	PF01402;	
A0A4V1BPS2	unreviewed	A0A4V1BPS2_9ENTR	95	PF01402;	
A0A4V1DSE4	unreviewed	A0A4V1DSE4_ECOLX	70	PF01402;	
A0A4V1EAI2	unreviewed	A0A4V1EAI2_9MICC	66	PF01402;	
A0A4V1FVP5	unreviewed	A0A4V1FVP5_9VIRU	174	PF01402;	
A0A4V1FXS2	unreviewed	A0A4V1FXS2_9EURY	181	PF01402;	
A0A4V1FZ89	unreviewed	A0A4V1FZ89_9EURY	59	PF01402;	
A0A4V1G022	unreviewed	A0A4V1G022_9EURY	138	PF01402;	
A0A4V1G1J4	unreviewed	A0A4V1G1J4_9SYNE	45	PF01402;	
A0A4V1GV25	unreviewed	A0A4V1GV25_9FIRM	59	PF01402;	
A0A4V1IEW6	unreviewed	A0A4V1IEW6_9EURY	204	PF01402;	
A0A4V1IMT9	unreviewed	A0A4V1IMT9_9GAMM	72	PF01402;	
A0A4V1P3M6	unreviewed	A0A4V1P3M6_9HYPH	79	PF01402;	
A0A4V1TBC4	unreviewed	A0A4V1TBC4_9HYPH	95	PF01402;	
A0A4V1TKI1	unreviewed	A0A4V1TKI1_9BURK	43	PF01402;	
A0A4V1TP32	unreviewed	A0A4V1TP32_9BURK	96	PF01402;	
A0A4V1V0H7	unreviewed	A0A4V1V0H7_9PROT	114	PF01402;	
A0A4V1V1J4	unreviewed	A0A4V1V1J4_9PROT	60	PF01402;	
A0A4V1V4L3	unreviewed	A0A4V1V4L3_9PROT	69	PF01402;	
A0A4V1ZUF1	unreviewed	A0A4V1ZUF1_9PROT	59	PF01402;	
A0A4V2APH7	unreviewed	A0A4V2APH7_9ACTN	65	PF01402;	
A0A4V2J1N6	unreviewed	A0A4V2J1N6_9GAMM	91	PF01402;	
A0A4V2JNC3	unreviewed	A0A4V2JNC3_9CYAN	66	PF01402;	
A0A4V2M4W8	unreviewed	A0A4V2M4W8_9ACTN	75	PF01402;	
A0A4V2NW26	unreviewed	A0A4V2NW26_9ACTN	87	PF01402;	
A0A4V2PC36	unreviewed	A0A4V2PC36_9NOCA	69	PF01402;	
A0A4V2SQM8	unreviewed	A0A4V2SQM8_9RHOB	145	PF01402;	
A0A4V2TAR2	unreviewed	A0A4V2TAR2_9HYPH	86	PF01402;	
A0A4V2TRH6	unreviewed	A0A4V2TRH6_9HYPH	91	PF01402;	
A0A4V2TRJ3	unreviewed	A0A4V2TRJ3_9HYPH	87	PF01402;	
A0A4V2US05	unreviewed	A0A4V2US05_9BACI	90	PF01402;	
A0A4V2V0Z3	unreviewed	A0A4V2V0Z3_9GAMM	87	PF01402;	
A0A4V2WM31	unreviewed	A0A4V2WM31_9PROT	72	PF01402;	
A0A4V2Z2Q4	unreviewed	A0A4V2Z2Q4_9ACTN	77	PF01402;	
A0A4V2Z2X1	unreviewed	A0A4V2Z2X1_9ACTN	73	PF01402;	
A0A4V2ZPA0	unreviewed	A0A4V2ZPA0_9FIRM	91	PF01402;	
A0A4V2ZRW7	unreviewed	A0A4V2ZRW7_9MICC	86	PF01402;	
A0A4V2ZUM6	unreviewed	A0A4V2ZUM6_9MICC	66	PF01402;	
A0A4V3BU47	unreviewed	A0A4V3BU47_9SPHN	142	PF01402;	
A0A4V3CQ46	unreviewed	A0A4V3CQ46_9GAMM	90	PF01402;	
A0A4V3E408	unreviewed	A0A4V3E408_9GAMM	90	PF01402;	
A0A4V3EE40	unreviewed	A0A4V3EE40_ERWRD	93	PF01402;	
A0A4V3EE56	unreviewed	A0A4V3EE56_9GAMM	108	PF01402;	
A0A4V3FGG4	unreviewed	A0A4V3FGG4_9ACTN	56	PF01402;	
A0A4V3H114	unreviewed	A0A4V3H114_9HYPH	65	PF01402;	
A0A4V3I871	unreviewed	A0A4V3I871_9MICO	105	PF01402;	
A0A4V3INW8	unreviewed	A0A4V3INW8_9MICO	66	PF01402;	
A0A4V3JLD2	unreviewed	A0A4V3JLD2_9LEPT	81	PF01402;	
A0A4V3JQS6	unreviewed	A0A4V3JQS6_9LEPT	86	PF01402;	
A0A4V3KWE8	unreviewed	A0A4V3KWE8_9HYPH	75	PF01402;	
A0A4V3MBQ9	unreviewed	A0A4V3MBQ9_9HYPH	68	PF01402;	
A0A4V3NMS6	unreviewed	A0A4V3NMS6_9BACT	81	PF01402;	
A0A4V3P8R8	unreviewed	A0A4V3P8R8_9HYPH	86	PF01402;	
A0A4V3PGS7	unreviewed	A0A4V3PGS7_9BACT	80	PF01402;	
A0A4V3RQV1	unreviewed	A0A4V3RQV1_LIMRT	111	PF01402;	
A0A4V3USZ2	unreviewed	A0A4V3USZ2_9GAMM	96	PF01402;	
A0A4V3W9K1	unreviewed	A0A4V3W9K1_9RHOO	83	PF01402;	
A0A4V3WDX5	unreviewed	A0A4V3WDX5_9BACL	93	PF01402;	
A0A4V3ZML9	unreviewed	A0A4V3ZML9_9HYPH	56	PF01402;	
A0A4V4HMN7	unreviewed	A0A4V4HMN7_9HYPH	74	PF01402;	
A0A4V4HS56	unreviewed	A0A4V4HS56_9ACTN	68	PF01402;	
A0A4V4HSY6	unreviewed	A0A4V4HSY6_9ACTN	82	PF01402;	
A0A4V5MTP1	unreviewed	A0A4V5MTP1_9RHOB	55	PF01402;	
A0A4V5NND8	unreviewed	A0A4V5NND8_9RHOB	150	PF01402;	
A0A4V5NWR1	unreviewed	A0A4V5NWR1_9SPHI	77	PF01402;	
A0A4V5PK19	unreviewed	A0A4V5PK19_9BURK	72	PF01402;	
A0A4V5T5G2	unreviewed	A0A4V5T5G2_9HYPH	73	PF01402;	
A0A4V5V166	unreviewed	A0A4V5V166_9ACTN	58	PF01402;	
A0A4V5ZNL9	unreviewed	A0A4V5ZNL9_9EURY	59	PF01402;	
A0A4V5ZNZ3	unreviewed	A0A4V5ZNZ3_9EURY	57	PF01402;	
A0A4V6DXR0	unreviewed	A0A4V6DXR0_9EURY	59	PF01402;	
A0A4V6DXV4	unreviewed	A0A4V6DXV4_9EURY	60	PF01402;	
A0A4V6E4K1	unreviewed	A0A4V6E4K1_9EURY	63	PF01402;	
